timestamp,open,high,low,close,volume
2024-02-05 23:00:00,42501.96,42727.2,42462.31,42710.9,237.74438
2024-02-06 00:00:00,42710.9,42733.96,42589.32,42601.94,131.609147
2024-02-06 01:00:00,42601.94,42772.02,42573.97,42670.74,136.853791
2024-02-06 02:00:00,42670.74,42939.64,42647.75,42845.12,241.023307
2024-02-06 03:00:00,42845.12,42960.32,42773.74,42851.88,125.111861
2024-02-06 04:00:00,42851.88,42930.72,42789.18,42828.98,96.577379
2024-02-06 05:00:00,42828.98,42851.91,42753.7,42785.19,83.630893
2024-02-06 06:00:00,42785.19,42794.99,42660.39,42776.82,96.436638
2024-02-06 07:00:00,42776.82,42910.72,42740.0,42887.41,127.432631
2024-02-06 08:00:00,42887.41,43093.27,42879.05,43070.99,335.899616
2024-02-06 09:00:00,43070.99,43115.0,42950.0,42996.83,196.308854
2024-02-06 10:00:00,42996.83,43109.81,42668.31,42798.03,633.866106
2024-02-06 11:00:00,42798.03,42856.02,42698.08,42823.82,381.69129
2024-02-06 12:00:00,42823.82,42897.39,42654.44,42787.93,492.679486
2024-02-06 13:00:00,42787.93,43005.63,42737.99,42881.2,523.123527
2024-02-06 14:00:00,42881.2,43090.47,42814.35,42943.3,470.71336
2024-02-06 15:00:00,42943.3,43275.56,42904.81,43246.01,640.718438
2024-02-06 16:00:00,43246.01,43388.03,43159.89,43164.01,558.39928
2024-02-06 17:00:00,43164.01,43274.99,43108.17,43179.99,310.134102
2024-02-06 18:00:00,43179.99,43256.61,43016.77,43200.3,285.051944
2024-02-06 19:00:00,43200.3,43294.14,43119.21,43276.61,250.398864
2024-02-06 20:00:00,43276.61,43319.35,43067.91,43094.18,225.351233
2024-02-06 21:00:00,43094.18,43272.67,43059.0,43164.6,194.114614
2024-02-06 22:00:00,43164.6,43217.99,43115.16,43201.63,101.28992
2024-02-06 23:00:00,43201.63,43223.73,43033.32,43099.92,224.944322
2024-02-07 00:00:00,43099.92,43197.17,43052.52,43096.62,176.442559
2024-02-07 01:00:00,43096.62,43186.83,43045.18,43052.9,127.120562
2024-02-07 02:00:00,43052.9,43103.0,43005.0,43049.92,102.535472
2024-02-07 03:00:00,43049.92,43049.92,42790.0,42806.01,337.294416
2024-02-07 04:00:00,42806.01,42949.0,42800.0,42927.26,171.475269
2024-02-07 05:00:00,42927.26,43052.65,42885.01,43029.16,133.904594
2024-02-07 06:00:00,43029.16,43032.56,42894.53,42965.61,113.624574
2024-02-07 07:00:00,42965.61,43004.0,42901.01,42919.05,78.462592
2024-02-07 08:00:00,42919.05,42969.99,42875.26,42944.0,94.845637
2024-02-07 09:00:00,42944.0,43203.22,42907.22,43145.36,278.271264
2024-02-07 10:00:00,43145.36,43150.89,42839.79,42901.7,244.200331
2024-02-07 11:00:00,42901.7,42990.0,42867.84,42934.08,165.477324
