variant,description,assets,n_trades,trades_per_year,is_sharpe,is_total,is_mdd,oos_sharpe,oos_total,oos_mdd,full_sharpe,full_total,full_mdd
V1_baseline,"5 bullish-tier, both directions (reference)",btcusdt|ethusdt|suiusdt|avaxusdt|linkusdt,823,382.1869988735008,-0.11188764983956224,-0.02576670726422353,-0.2953683498309602,1.462642114480285,0.17198650767652807,-0.09437535001358016,0.41703681690541977,0.1462198004123046,-0.2953683498309602
V2_alt_trio,"SUI/AVAX/LINK only, both directions",suiusdt|avaxusdt|linkusdt,476,221.04618646875625,-0.2527067226512566,-0.09118324836737138,-0.4153317886729092,2.5927455900193217,0.441196138339299,-0.11766866211235472,0.6499486928401239,0.350012889971928,-0.4153317886729092
V3_alt_trio_long,"Alt trio, long only",suiusdt|avaxusdt|linkusdt,178,82.66012855344246,0.12944974551493008,0.019355352929853797,-0.11818299970446085,0.958668620293318,0.10696424393571358,-0.08806759667692604,0.48321851127836746,0.12631959686556732,-0.11818299970446085
V4_alt_trio_short,"Alt trio, short only",suiusdt|avaxusdt|linkusdt,389,180.64488768139952,-0.9901447491986827,-0.34626196380006996,-0.7024569506964007,0.42185089042685325,0.07088237464503533,-0.1577479911218641,-0.5257089412184233,-0.2753795891550346,-0.7024569506964007
V5_alt_trio_funding,"Alt trio, require |funding|>5bps/day at entry",suiusdt|avaxusdt|linkusdt,16,7.430123914916176,-1.1405027259206266,-0.09596444483540646,-0.11164663252836635,,,,-0.8835488687676524,-0.09596444483540646,-0.11164663252836635
V6_alt_trio_plus_fetarb_short,Alt trio + FET/ARB short-only,suiusdt|avaxusdt|linkusdt|fetusdt|arbusdt,698,324.13657833215825,0.4394089549026391,0.1596389843640023,-0.32485390271061,3.4287333028186944,0.5632731889979733,-0.09673038770461984,1.3473053433174973,0.7229121733619763,-0.32485390271061
